"id";"tiempo_lectura";"puerta";"distancia";"movimiento";"luz";"veracidad"
"3068";"23:38:08";"0";"100";"0";"0";"1"
"3069";"23:38:12";"0";"100";"0";"0";"1"
"3070";"23:38:16";"0";"100";"0";"0";"1"
"3071";"23:38:20";"0";"100";"0";"0";"1"
"3072";"23:38:24";"0";"100";"0";"0";"1"
"3073";"23:38:29";"0";"100";"0";"0";"1"
"3074";"23:38:33";"0";"100";"0";"0";"1"
"3075";"23:38:37";"0";"100";"0";"0";"1"
"3076";"23:38:41";"0";"100";"0";"0";"1"
"3077";"23:38:45";"0";"100";"0";"0";"1"
"3078";"23:38:49";"0";"100";"0";"0";"1"
"3079";"23:38:53";"1";"100";"1";"0";"0"
"3080";"23:38:57";"1";"0";"0";"1";"0"
"3081";"23:39:01";"1";"100";"1";"0";"0"
"3082";"23:39:05";"1";"100";"1";"0";"0"
"3083";"23:39:09";"1";"0";"0";"1";"0"
"3084";"23:39:13";"0";"46";"0";"0";"0"
"3085";"23:39:17";"1";"0";"0";"1";"0"
"3086";"23:39:21";"0";"0";"0";"0";"0"
"3087";"23:39:25";"0";"35";"0";"0";"0"
"3088";"23:39:29";"0";"3";"0";"0";"0"
"3089";"23:39:33";"1";"0";"0";"0";"0"
"3090";"23:39:37";"1";"0";"0";"1";"0"
"3091";"23:39:41";"1";"0";"0";"0";"0"
"3092";"23:39:45";"1";"0";"0";"0";"0"
"3093";"23:39:49";"1";"84";"0";"0";"0"
"3094";"23:39:53";"0";"53";"0";"0";"0"
"3095";"23:39:57";"0";"46";"0";"0";"0"
"3096";"23:40:01";"1";"100";"1";"0";"0"
"3097";"23:40:05";"0";"53";"0";"0";"0"
"3098";"23:40:09";"1";"0";"0";"0";"0"
"3099";"23:40:13";"0";"100";"0";"0";"1"
"3100";"23:40:17";"0";"100";"0";"0";"1"
"3101";"23:40:21";"0";"100";"0";"0";"1"
"3102";"23:40:25";"0";"100";"0";"0";"1"
"3103";"23:40:30";"0";"100";"0";"0";"1"
"3104";"23:40:34";"0";"100";"0";"0";"1"
"3105";"23:40:38";"0";"100";"0";"0";"1"
"3106";"23:40:42";"0";"100";"0";"0";"1"
"3107";"23:40:46";"0";"100";"0";"0";"1"
"3108";"23:40:50";"0";"100";"0";"0";"1"
"3109";"23:40:54";"0";"100";"0";"0";"1"
"3110";"23:40:58";"0";"100";"0";"0";"1"
"3111";"23:41:02";"0";"100";"0";"0";"1"
"3112";"23:41:06";"0";"100";"0";"0";"1"
"3113";"23:41:10";"0";"100";"0";"0";"1"
"3114";"23:41:14";"0";"100";"0";"0";"1"
"3115";"23:41:18";"0";"100";"0";"0";"1"
"3116";"23:41:22";"0";"100";"0";"0";"1"
"3117";"23:41:26";"0";"100";"0";"0";"1"
"3118";"23:41:30";"0";"100";"0";"0";"1"
"3119";"23:41:34";"0";"100";"0";"0";"1"
"3120";"23:41:38";"0";"100";"0";"0";"1"
"3121";"23:41:42";"0";"100";"0";"0";"1"
"3122";"23:41:46";"0";"100";"0";"0";"1"
"3123";"23:41:50";"0";"100";"0";"0";"1"
"3124";"23:41:54";"0";"100";"0";"0";"1"
"3125";"23:41:58";"0";"100";"0";"0";"1"
"3126";"23:42:02";"0";"100";"0";"0";"1"
"3127";"23:42:06";"0";"100";"0";"0";"1"
"3128";"23:42:10";"0";"100";"0";"0";"1"
"3129";"23:42:14";"0";"100";"0";"0";"1"
"3130";"23:42:18";"0";"100";"0";"0";"1"
"3131";"23:42:22";"0";"100";"0";"0";"1"
"3132";"23:42:26";"0";"100";"0";"0";"1"
"3133";"23:42:30";"0";"100";"0";"0";"1"
"3134";"23:42:34";"0";"100";"0";"0";"1"
"3135";"23:42:39";"0";"100";"0";"0";"1"
"3136";"23:42:43";"0";"100";"0";"0";"1"
"3137";"23:42:47";"0";"100";"0";"0";"1"
"3138";"23:42:51";"0";"100";"0";"0";"1"
"3139";"23:42:55";"0";"100";"0";"0";"1"
"3140";"23:42:59";"0";"100";"0";"0";"1"
"3141";"23:43:03";"0";"100";"0";"0";"1"
"3142";"23:43:10";"0";"100";"0";"0";"1"
"3143";"23:43:14";"0";"100";"0";"0";"1"
"3144";"23:43:18";"0";"100";"0";"0";"1"
"3145";"23:43:22";"0";"100";"0";"0";"1"
"3146";"23:43:26";"0";"100";"0";"0";"1"
"3147";"23:43:30";"0";"100";"0";"0";"1"
"3148";"23:43:34";"0";"100";"0";"0";"1"
"3149";"23:43:38";"0";"100";"0";"0";"1"
"3150";"23:43:42";"0";"100";"0";"0";"1"
"3151";"23:43:46";"0";"100";"0";"0";"1"
"3152";"23:43:50";"0";"100";"0";"0";"1"
"3153";"23:43:54";"0";"100";"0";"0";"1"
"3154";"23:43:58";"0";"100";"0";"0";"1"
"3155";"23:44:02";"0";"100";"0";"0";"1"
"3156";"23:44:06";"0";"100";"0";"0";"1"
"3157";"23:44:10";"0";"100";"0";"0";"1"
"3158";"23:44:14";"0";"100";"0";"0";"1"
"3159";"23:44:18";"0";"100";"0";"0";"1"
"3160";"23:44:22";"0";"100";"0";"0";"1"
"3161";"23:44:26";"0";"100";"0";"0";"1"
"3162";"23:44:30";"0";"100";"0";"0";"1"
"3163";"23:44:34";"0";"100";"0";"0";"1"
"3164";"23:44:38";"0";"100";"0";"0";"1"
"3165";"23:44:42";"0";"100";"0";"0";"1"
"3166";"23:44:46";"0";"100";"0";"0";"1"
"3167";"23:44:51";"0";"100";"0";"0";"1"
"3168";"23:44:55";"0";"100";"0";"0";"1"
"3169";"23:44:59";"0";"100";"0";"0";"1"
"3170";"23:45:03";"0";"100";"0";"0";"1"
"3171";"23:45:07";"0";"100";"0";"0";"1"
"3172";"23:45:11";"0";"100";"0";"0";"1"
"3173";"23:45:15";"0";"100";"0";"0";"1"
"3174";"23:45:19";"0";"100";"0";"0";"1"
"3175";"23:45:23";"0";"100";"0";"0";"1"
"3176";"23:45:27";"0";"49";"0";"0";"0"
"3177";"23:45:31";"1";"94";"0";"0";"0"
"3178";"23:45:35";"1";"100";"1";"0";"0"
"3179";"23:45:39";"0";"51";"0";"0";"0"
"3180";"23:45:43";"1";"100";"1";"0";"0"
"3181";"23:45:47";"1";"0";"0";"0";"0"
"3182";"23:45:51";"0";"35";"0";"0";"0"
"3183";"23:45:55";"1";"0";"0";"0";"0"
"3184";"23:45:59";"1";"0";"0";"0";"0"
"3185";"23:46:03";"0";"30";"0";"0";"0"
"3186";"23:46:07";"1";"0";"0";"1";"0"
"3187";"23:46:11";"1";"100";"1";"0";"0"
"3188";"23:46:15";"1";"0";"0";"1";"0"
"3189";"23:46:19";"0";"50";"0";"0";"0"
"3190";"23:46:23";"0";"42";"0";"0";"0"
"3191";"23:46:27";"0";"0";"0";"0";"0"
"3192";"23:46:31";"0";"51";"0";"0";"0"
"3193";"23:46:35";"0";"48";"0";"0";"0"
"3194";"23:46:39";"0";"5";"0";"0";"0"
"3195";"23:46:43";"1";"0";"0";"1";"0"
"3196";"23:46:47";"0";"100";"0";"0";"1"
"3197";"23:46:52";"0";"100";"0";"0";"1"
"3198";"23:46:56";"0";"100";"0";"0";"1"
"3199";"23:47:00";"0";"100";"0";"0";"1"
"3200";"23:47:04";"0";"100";"0";"0";"1"
"3201";"23:47:08";"0";"100";"0";"0";"1"
"3202";"23:47:12";"0";"100";"0";"0";"1"
"3203";"23:47:16";"0";"100";"0";"0";"1"
"3204";"23:47:20";"0";"100";"0";"0";"1"
"3205";"23:47:24";"0";"100";"0";"0";"1"
"3206";"23:47:28";"0";"100";"0";"0";"1"
"3207";"23:47:32";"0";"100";"0";"0";"1"
"3208";"23:47:36";"0";"100";"0";"0";"1"
"3209";"23:47:40";"0";"100";"0";"0";"1"
"3210";"23:47:44";"0";"100";"0";"0";"1"
"3211";"23:47:48";"0";"100";"0";"0";"1"
"3212";"23:47:52";"0";"100";"0";"0";"1"
"3213";"23:47:56";"0";"100";"0";"0";"1"
"3214";"23:48:00";"0";"100";"0";"0";"1"
"3215";"23:48:04";"0";"100";"0";"0";"1"
"3216";"23:48:08";"0";"100";"0";"0";"1"
"3217";"23:48:12";"0";"100";"0";"0";"1"
"3218";"23:48:19";"0";"100";"0";"0";"1"
"3219";"23:48:23";"0";"100";"0";"0";"1"
"3220";"23:48:27";"0";"100";"0";"0";"1"
"3221";"23:48:31";"0";"100";"0";"0";"1"
"3222";"23:48:35";"0";"100";"0";"0";"1"
"3223";"23:48:39";"0";"100";"0";"0";"1"
"3224";"23:48:43";"0";"100";"0";"0";"1"
"3225";"23:48:48";"0";"100";"0";"0";"1"
"3226";"23:48:52";"0";"100";"0";"0";"1"
"3227";"23:48:56";"0";"100";"0";"0";"1"
"3228";"23:49:00";"0";"100";"0";"0";"1"
"3229";"23:49:04";"0";"100";"0";"0";"1"
"3230";"23:49:08";"0";"100";"0";"0";"1"
"3231";"23:49:12";"0";"100";"0";"0";"1"
"3232";"23:49:16";"0";"100";"0";"0";"1"
"3233";"23:49:20";"0";"100";"0";"0";"1"
"3234";"23:49:24";"0";"100";"0";"0";"1"
"3235";"23:49:28";"0";"100";"0";"0";"1"
"3236";"23:49:32";"0";"100";"0";"0";"1"
"3237";"23:49:36";"0";"100";"0";"0";"1"
"3238";"23:49:40";"0";"100";"0";"0";"1"
"3239";"23:49:44";"0";"100";"0";"0";"1"
"3240";"23:49:48";"0";"100";"0";"0";"1"
"3241";"23:49:52";"0";"100";"0";"0";"1"
"3242";"23:49:56";"0";"100";"0";"0";"1"
"3243";"23:50:00";"0";"100";"0";"0";"1"
"3244";"23:50:04";"0";"100";"0";"0";"1"
"3245";"23:50:08";"0";"100";"0";"0";"1"
"3246";"23:50:12";"0";"100";"0";"0";"1"
"3247";"23:50:16";"0";"100";"0";"0";"1"
"3248";"23:50:20";"0";"100";"0";"0";"1"
"3249";"23:50:24";"0";"100";"0";"0";"1"
"3250";"23:50:28";"0";"100";"0";"0";"1"
"3251";"23:50:32";"0";"100";"0";"0";"1"
"3252";"23:50:36";"0";"100";"0";"0";"1"
"3253";"23:50:41";"0";"100";"0";"0";"1"
"3254";"23:50:45";"0";"100";"0";"0";"1"
"3255";"23:50:49";"0";"100";"0";"0";"1"
"3256";"23:50:53";"0";"100";"0";"0";"1"
"3257";"23:50:57";"0";"100";"0";"0";"1"
"3258";"23:51:01";"0";"100";"0";"0";"1"
"3259";"23:51:05";"0";"100";"0";"0";"1"
"3260";"23:51:09";"0";"100";"0";"0";"1"
"3261";"23:51:13";"0";"100";"0";"0";"1"
"3262";"23:51:17";"0";"100";"0";"0";"1"
"3263";"23:51:21";"0";"100";"0";"0";"1"
"3264";"23:51:25";"0";"100";"0";"0";"1"
"3265";"23:51:29";"0";"100";"0";"0";"1"
"3266";"23:51:33";"0";"100";"0";"0";"1"
"3267";"23:51:37";"0";"100";"0";"0";"1"
"3268";"23:51:41";"0";"100";"0";"0";"1"
"3269";"23:51:45";"0";"100";"0";"0";"1"
"3270";"23:51:49";"0";"100";"0";"0";"1"
"3271";"23:51:53";"0";"100";"0";"0";"1"
"3272";"23:51:57";"0";"100";"0";"0";"1"
"3273";"23:52:01";"1";"0";"0";"1";"0"
"3274";"23:52:05";"1";"95";"0";"0";"0"
"3275";"23:52:09";"0";"51";"0";"0";"0"
"3276";"23:52:13";"0";"38";"0";"0";"0"
"3277";"23:52:17";"0";"27";"0";"0";"0"
"3278";"23:52:21";"0";"0";"0";"0";"0"
"3279";"23:52:25";"1";"100";"1";"0";"0"
"3280";"23:52:29";"1";"100";"1";"0";"0"
"3281";"23:52:33";"0";"53";"0";"0";"0"
"3282";"23:52:38";"0";"33";"0";"0";"0"
"3283";"23:52:42";"1";"100";"1";"0";"0"
"3284";"23:52:46";"0";"53";"0";"0";"0"
"3285";"23:52:50";"1";"0";"0";"0";"0"
"3286";"23:52:54";"1";"100";"1";"0";"0"
"3287";"23:52:58";"1";"0";"0";"1";"0"
"3288";"23:53:02";"1";"100";"1";"0";"0"
"3289";"23:53:06";"0";"0";"0";"0";"0"
"3290";"23:53:10";"1";"66";"0";"0";"0"
"3291";"23:53:14";"0";"40";"0";"0";"0"
"3292";"23:53:18";"1";"100";"1";"0";"0"
"3293";"23:53:22";"0";"100";"0";"0";"1"
"3294";"23:53:26";"0";"100";"0";"0";"1"
"3295";"23:53:30";"0";"100";"0";"0";"1"
"3296";"23:53:34";"0";"100";"0";"0";"1"
"3297";"23:53:38";"0";"100";"0";"0";"1"
"3298";"23:53:42";"0";"100";"0";"0";"1"
"3299";"23:53:46";"0";"100";"0";"0";"1"
"3300";"23:53:50";"0";"100";"0";"0";"1"
"3301";"23:53:54";"0";"100";"0";"0";"1"
"3302";"23:53:58";"0";"100";"0";"0";"1"
"3303";"23:54:02";"0";"100";"0";"0";"1"
"3304";"23:54:06";"0";"100";"0";"0";"1"
"3305";"23:54:10";"0";"100";"0";"0";"1"
"3306";"23:54:14";"0";"100";"0";"0";"1"
"3307";"23:54:18";"0";"100";"0";"0";"1"
"3308";"23:54:22";"0";"100";"0";"0";"1"
"3309";"23:54:26";"0";"100";"0";"0";"1"
"3310";"23:54:30";"0";"100";"0";"0";"1"
"3311";"23:54:35";"0";"100";"0";"0";"1"
"3312";"23:54:39";"0";"100";"0";"0";"1"
"3313";"23:54:43";"0";"100";"0";"0";"1"
"3314";"23:54:47";"0";"100";"0";"0";"1"
"3315";"23:54:51";"0";"100";"0";"0";"1"
"3316";"23:54:55";"0";"100";"0";"0";"1"
"3317";"23:54:59";"0";"100";"0";"0";"1"
"3318";"23:55:03";"0";"100";"0";"0";"1"
"3319";"23:55:07";"0";"100";"0";"0";"1"
"3320";"23:55:11";"0";"100";"0";"0";"1"
"3321";"23:55:15";"0";"100";"0";"0";"1"
"3322";"23:55:19";"0";"100";"0";"0";"1"
"3323";"23:55:23";"0";"100";"0";"0";"1"
"3324";"23:55:27";"0";"100";"0";"0";"1"
"3325";"23:55:31";"0";"100";"0";"0";"1"
"3326";"23:55:35";"0";"100";"0";"0";"1"
"3327";"23:55:39";"0";"100";"0";"0";"1"
"3328";"23:55:43";"0";"100";"0";"0";"1"
"3329";"23:55:47";"0";"100";"0";"0";"1"
"3330";"23:55:51";"0";"100";"0";"0";"1"
"3331";"23:55:55";"0";"100";"0";"0";"1"
"3332";"23:55:59";"0";"100";"0";"0";"1"
"3333";"23:56:03";"0";"100";"0";"0";"1"
"3334";"23:56:07";"0";"100";"0";"0";"1"
"3335";"23:56:11";"0";"100";"0";"0";"1"
"3336";"23:56:15";"0";"100";"0";"0";"1"
"3337";"23:56:19";"0";"100";"0";"0";"1"
"3338";"23:56:23";"0";"100";"0";"0";"1"
"3339";"23:56:28";"0";"100";"0";"0";"1"
"3340";"23:56:32";"0";"100";"0";"0";"1"
"3341";"23:56:36";"0";"100";"0";"0";"1"
"3342";"23:56:40";"0";"100";"0";"0";"1"
"3343";"23:56:44";"0";"100";"0";"0";"1"
"3344";"23:56:48";"0";"100";"0";"0";"1"
"3345";"23:56:52";"0";"100";"0";"0";"1"
"3346";"23:56:56";"0";"100";"0";"0";"1"
"3347";"23:57:00";"0";"100";"0";"0";"1"
"3348";"23:57:04";"0";"100";"0";"0";"1"
"3349";"23:57:08";"0";"100";"0";"0";"1"
"3350";"23:57:12";"0";"100";"0";"0";"1"
"3351";"23:57:16";"0";"100";"0";"0";"1"
"3352";"23:57:20";"0";"100";"0";"0";"1"
"3353";"23:57:24";"0";"100";"0";"0";"1"
"3354";"23:57:28";"0";"100";"0";"0";"1"
"3355";"23:57:32";"0";"100";"0";"0";"1"
"3356";"23:57:36";"0";"100";"0";"0";"1"
"3357";"23:57:40";"0";"100";"0";"0";"1"
"3358";"23:57:44";"0";"100";"0";"0";"1"
"3359";"23:57:48";"0";"100";"0";"0";"1"
"3360";"23:57:52";"0";"100";"0";"0";"1"
"3361";"23:57:56";"0";"100";"0";"0";"1"
"3362";"23:58:00";"0";"100";"0";"0";"1"
"3363";"23:58:04";"0";"100";"0";"0";"1"
"3364";"23:58:08";"0";"100";"0";"0";"1"
"3365";"23:58:12";"0";"100";"0";"0";"1"
"3366";"23:58:16";"0";"100";"0";"0";"1"
"3367";"23:58:20";"0";"100";"0";"0";"1"
"3368";"23:58:24";"0";"100";"0";"0";"1"
"3369";"23:58:29";"0";"100";"0";"0";"1"
"3370";"23:58:33";"0";"43";"0";"0";"0"
"3371";"23:58:37";"1";"100";"1";"0";"0"
"3372";"23:58:41";"1";"0";"0";"0";"0"
"3373";"23:58:45";"1";"83";"0";"0";"0"
"3374";"23:58:49";"0";"0";"0";"0";"0"
"3375";"23:58:53";"0";"49";"0";"0";"0"
"3376";"23:58:57";"0";"0";"0";"0";"0"
"3377";"23:59:01";"1";"0";"0";"1";"0"
"3378";"23:59:05";"1";"0";"0";"1";"0"
"3379";"23:59:09";"0";"0";"0";"0";"0"
"3380";"23:59:13";"1";"100";"1";"0";"0"
"3381";"23:59:17";"0";"40";"0";"0";"0"
"3382";"23:59:21";"0";"48";"0";"0";"0"
"3383";"23:59:25";"1";"0";"0";"1";"0"
"3384";"23:59:29";"0";"40";"0";"0";"0"
"3385";"23:59:33";"1";"100";"1";"0";"0"
"3386";"23:59:37";"1";"0";"0";"1";"0"
"3387";"23:59:41";"1";"100";"1";"0";"0"
"3388";"23:59:45";"1";"68";"0";"0";"0"
"3389";"23:59:49";"0";"3";"0";"0";"0"
"3390";"23:59:53";"0";"100";"0";"0";"1"
"3391";"23:59:57";"0";"100";"0";"0";"1"
"3392";"00:00:01";"0";"100";"0";"0";"1"
"3393";"00:00:05";"0";"100";"0";"0";"1"
"3394";"00:00:09";"0";"100";"0";"0";"1"
"3395";"00:00:14";"0";"100";"0";"0";"1"
"3396";"00:00:18";"0";"100";"0";"0";"1"
"3397";"00:00:22";"0";"100";"0";"0";"1"
"3398";"00:00:26";"0";"100";"0";"0";"1"
"3399";"00:00:30";"0";"100";"0";"0";"1"
"3400";"00:00:34";"0";"100";"0";"0";"1"
"3401";"00:00:38";"0";"100";"0";"0";"1"
"3402";"00:00:42";"0";"100";"0";"0";"1"
"3403";"00:00:46";"0";"100";"0";"0";"1"
"3404";"00:00:50";"0";"100";"0";"0";"1"
"3405";"00:00:54";"0";"100";"0";"0";"1"
"3406";"00:00:58";"0";"100";"0";"0";"1"
"3407";"00:01:02";"0";"100";"0";"0";"1"
"3408";"00:01:06";"0";"100";"0";"0";"1"
"3409";"00:01:10";"0";"100";"0";"0";"1"
"3410";"00:01:14";"0";"100";"0";"0";"1"
"3411";"00:01:18";"0";"100";"0";"0";"1"
"3412";"00:01:22";"0";"100";"0";"0";"1"
"3413";"00:01:26";"0";"100";"0";"0";"1"
"3414";"00:01:30";"0";"100";"0";"0";"1"
"3415";"00:01:34";"0";"100";"0";"0";"1"
"3416";"00:01:38";"0";"100";"0";"0";"1"
"3417";"00:01:42";"0";"100";"0";"0";"1"
"3418";"00:01:46";"0";"100";"0";"0";"1"
"3419";"00:01:50";"0";"100";"0";"0";"1"
"3420";"00:01:54";"0";"100";"0";"0";"1"
"3421";"00:01:58";"0";"100";"0";"0";"1"
"3422";"00:02:03";"0";"100";"0";"0";"1"
"3423";"00:02:07";"0";"100";"0";"0";"1"
"3424";"00:02:11";"0";"100";"0";"0";"1"
"3425";"00:02:15";"0";"100";"0";"0";"1"
"3426";"00:02:19";"0";"100";"0";"0";"1"
"3427";"00:02:23";"0";"100";"0";"0";"1"
"3428";"00:02:27";"0";"100";"0";"0";"1"
"3429";"00:02:31";"0";"100";"0";"0";"1"
"3430";"00:02:35";"0";"100";"0";"0";"1"
"3431";"00:02:39";"0";"100";"0";"0";"1"
"3432";"00:02:43";"0";"100";"0";"0";"1"
"3433";"00:02:47";"0";"100";"0";"0";"1"
"3434";"00:02:51";"0";"100";"0";"0";"1"
"3435";"00:02:55";"0";"100";"0";"0";"1"
"3436";"00:02:59";"0";"100";"0";"0";"1"
"3437";"00:03:03";"0";"100";"0";"0";"1"
"3438";"00:03:07";"0";"100";"0";"0";"1"
"3439";"00:03:11";"0";"100";"0";"0";"1"
"3440";"00:03:15";"0";"100";"0";"0";"1"
"3441";"00:03:19";"0";"100";"0";"0";"1"
"3442";"00:03:23";"0";"100";"0";"0";"1"
"3443";"00:03:27";"0";"100";"0";"0";"1"
"3444";"00:03:31";"0";"100";"0";"0";"1"
"3445";"00:03:35";"0";"100";"0";"0";"1"
"3446";"00:03:40";"0";"100";"0";"0";"1"
"3447";"00:03:44";"0";"100";"0";"0";"1"
"3448";"00:03:48";"0";"100";"0";"0";"1"
"3449";"00:03:52";"0";"100";"0";"0";"1"
"3450";"00:03:56";"0";"100";"0";"0";"1"
"3451";"00:04:00";"0";"100";"0";"0";"1"
"3452";"00:04:04";"0";"100";"0";"0";"1"
"3453";"00:04:08";"0";"100";"0";"0";"1"
"3454";"00:04:12";"0";"100";"0";"0";"1"
"3455";"00:04:16";"0";"100";"0";"0";"1"
"3456";"00:04:20";"0";"100";"0";"0";"1"
"3457";"00:04:24";"0";"100";"0";"0";"1"
"3458";"00:04:28";"0";"100";"0";"0";"1"
"3459";"00:04:32";"0";"100";"0";"0";"1"
"3460";"00:04:36";"0";"100";"0";"0";"1"
"3461";"00:04:40";"0";"100";"0";"0";"1"
"3462";"00:04:44";"0";"100";"0";"0";"1"
"3463";"00:04:48";"0";"100";"0";"0";"1"
"3464";"00:04:52";"0";"100";"0";"0";"1"
"3465";"00:04:56";"0";"100";"0";"0";"1"
"3466";"00:05:00";"0";"100";"0";"0";"1"
"3467";"00:05:04";"1";"71";"0";"0";"0"
"3468";"00:05:08";"1";"0";"0";"0";"0"
"3469";"00:05:12";"1";"0";"0";"1";"0"
"3470";"00:05:16";"0";"21";"0";"0";"0"
"3471";"00:05:20";"1";"0";"0";"0";"0"
"3472";"00:05:24";"1";"100";"1";"0";"0"
"3473";"00:05:28";"1";"0";"0";"1";"0"
"3474";"00:05:33";"0";"45";"0";"0";"0"
"3475";"00:05:37";"1";"0";"0";"0";"0"
"3476";"00:05:41";"1";"0";"0";"0";"0"
"3477";"00:05:45";"1";"56";"0";"0";"0"
"3478";"00:05:49";"0";"14";"0";"0";"0"
"3479";"00:05:53";"1";"89";"0";"0";"0"
"3480";"00:05:57";"0";"45";"0";"0";"0"
"3481";"00:06:01";"1";"79";"0";"0";"0"
"3482";"00:06:05";"1";"66";"0";"0";"0"
"3483";"00:06:09";"1";"0";"0";"0";"0"
"3484";"00:06:13";"1";"100";"1";"0";"0"
"3485";"00:06:17";"1";"0";"0";"0";"0"
"3486";"00:06:21";"1";"0";"0";"1";"0"
"3487";"00:06:25";"0";"100";"0";"0";"1"
"3488";"00:06:29";"0";"100";"0";"0";"1"
"3489";"00:06:33";"0";"100";"0";"0";"1"
"3490";"00:06:37";"0";"100";"0";"0";"1"
"3491";"00:06:42";"0";"100";"0";"0";"1"
"3492";"00:06:46";"0";"100";"0";"0";"1"
"3493";"00:06:50";"0";"100";"0";"0";"1"
"3494";"00:06:54";"0";"100";"0";"0";"1"
"3495";"00:06:58";"0";"100";"0";"0";"1"
"3496";"00:07:02";"0";"100";"0";"0";"1"
"3497";"00:07:06";"0";"100";"0";"0";"1"
"3498";"00:07:10";"0";"100";"0";"0";"1"
"3499";"00:07:15";"0";"100";"0";"0";"1"
"3500";"00:07:19";"0";"100";"0";"0";"1"
"3501";"00:07:23";"0";"100";"0";"0";"1"
"3502";"00:07:27";"0";"100";"0";"0";"1"
"3503";"00:07:31";"0";"100";"0";"0";"1"
"3504";"00:07:35";"0";"100";"0";"0";"1"
"3505";"00:07:39";"0";"100";"0";"0";"1"
"3506";"00:07:43";"0";"100";"0";"0";"1"
"3507";"00:07:47";"0";"100";"0";"0";"1"
"3508";"00:07:51";"0";"100";"0";"0";"1"
"3509";"00:07:55";"0";"100";"0";"0";"1"
"3510";"00:07:59";"0";"100";"0";"0";"1"
"3511";"00:08:03";"0";"100";"0";"0";"1"
"3512";"00:08:07";"0";"100";"0";"0";"1"
"3513";"00:08:11";"0";"100";"0";"0";"1"
"3514";"00:08:15";"0";"100";"0";"0";"1"
"3515";"00:08:19";"0";"100";"0";"0";"1"
"3516";"00:08:23";"0";"100";"0";"0";"1"
"3517";"00:08:27";"0";"100";"0";"0";"1"
"3518";"00:08:31";"0";"100";"0";"0";"1"
"3519";"00:08:35";"0";"100";"0";"0";"1"
"3520";"00:08:39";"0";"100";"0";"0";"1"
"3521";"00:08:43";"0";"100";"0";"0";"1"
"3522";"00:08:47";"0";"100";"0";"0";"1"
"3523";"00:08:52";"0";"100";"0";"0";"1"
"3524";"00:08:56";"0";"100";"0";"0";"1"
"3525";"00:09:00";"0";"100";"0";"0";"1"
"3526";"00:09:04";"0";"100";"0";"0";"1"
"3527";"00:09:08";"0";"100";"0";"0";"1"
"3528";"00:09:12";"0";"100";"0";"0";"1"
"3529";"00:09:16";"0";"100";"0";"0";"1"
"3530";"00:09:20";"0";"100";"0";"0";"1"
"3531";"00:09:24";"0";"100";"0";"0";"1"
"3532";"00:09:28";"0";"100";"0";"0";"1"
"3533";"00:09:32";"0";"100";"0";"0";"1"
"3534";"00:09:36";"0";"100";"0";"0";"1"
"3535";"00:09:40";"0";"100";"0";"0";"1"
"3536";"00:09:44";"0";"100";"0";"0";"1"
"3537";"00:09:48";"0";"100";"0";"0";"1"
"3538";"00:09:52";"0";"100";"0";"0";"1"
"3539";"00:09:56";"0";"100";"0";"0";"1"
"3540";"00:10:00";"0";"100";"0";"0";"1"
"3541";"00:10:04";"0";"100";"0";"0";"1"
"3542";"00:10:08";"0";"100";"0";"0";"1"
"3543";"00:10:12";"0";"100";"0";"0";"1"
"3544";"00:10:19";"0";"100";"0";"0";"1"
"3545";"00:10:23";"0";"100";"0";"0";"1"
"3546";"00:10:27";"0";"100";"0";"0";"1"
"3547";"00:10:31";"0";"100";"0";"0";"1"
"3548";"00:10:35";"0";"100";"0";"0";"1"
"3549";"00:10:39";"0";"100";"0";"0";"1"
"3550";"00:10:43";"0";"100";"0";"0";"1"
"3551";"00:10:47";"0";"100";"0";"0";"1"
"3552";"00:10:51";"0";"100";"0";"0";"1"
"3553";"00:10:56";"0";"100";"0";"0";"1"
"3554";"00:11:00";"0";"100";"0";"0";"1"
"3555";"00:11:04";"0";"100";"0";"0";"1"
"3556";"00:11:08";"0";"100";"0";"0";"1"
"3557";"00:11:12";"0";"100";"0";"0";"1"
"3558";"00:11:16";"0";"100";"0";"0";"1"
"3559";"00:11:20";"0";"100";"0";"0";"1"
"3560";"00:11:24";"0";"100";"0";"0";"1"
"3561";"00:11:28";"0";"100";"0";"0";"1"
"3562";"00:11:32";"0";"100";"0";"0";"1"
"3563";"00:11:36";"0";"100";"0";"0";"1"
"3564";"00:11:40";"0";"0";"0";"0";"0"
"3565";"00:11:44";"1";"100";"1";"0";"0"
"3566";"00:11:48";"1";"92";"0";"0";"0"
"3567";"00:11:52";"0";"0";"0";"0";"0"
"3568";"00:11:56";"0";"0";"0";"0";"0"
"3569";"00:12:00";"0";"54";"0";"0";"0"
"3570";"00:12:04";"1";"100";"1";"0";"0"
"3571";"00:12:08";"0";"47";"0";"0";"0"
"3572";"00:12:12";"1";"100";"1";"0";"0"
"3573";"00:12:16";"0";"50";"0";"0";"0"
"3574";"00:12:20";"1";"0";"0";"0";"0"
"3575";"00:12:24";"0";"47";"0";"0";"0"
"3576";"00:12:28";"1";"0";"0";"0";"0"
"3577";"00:12:32";"1";"100";"1";"0";"0"
"3578";"00:12:36";"0";"0";"0";"0";"0"
"3579";"00:12:40";"1";"0";"0";"0";"0"
"3580";"00:12:44";"0";"0";"0";"0";"0"
"3581";"00:12:48";"0";"45";"0";"0";"0"
"3582";"00:12:52";"0";"0";"0";"0";"0"
"3583";"00:12:57";"0";"46";"0";"0";"0"
"3584";"00:13:01";"0";"100";"0";"0";"1"
